step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
624,TRANSFER,31490.488746561714,46690.338906393634,85753.74357292065,52958.51961585462,3348.118014509795,0
572,DEBIT,11933.47829691255,6567.423327300334,22547.897118076784,22768.316041420756,70377.65489864457,1
2,PAYMENT,9064.150596242105,31894.581181919064,55655.07830200405,2127.088132604967,111010.59159939704,1
304,DEBIT,6169.0153539746925,49354.052464800494,7194.3164967117955,25041.07019538565,22713.81207621416,0
254,DEBIT,4532.013667739117,94436.75931924736,63446.573388046185,13167.104250265547,8756.201994479015,0
652,CASH_OUT,4354.163275867693,13059.770819977515,35831.22605958712,23303.23042440283,38240.96507130247,1
453,PAYMENT,10116.258526908785,85008.16983201704,14076.480957985801,31249.706005184795,21076.172774826035,0
37,CASH_OUT,13913.998396749681,13387.845909668344,30699.678699536038,31055.486223880827,10176.374568233607,0
160,CASH_OUT,11348.108299780795,56469.021715058596,53722.639684990405,33581.96919464605,1371.6913986671318,0
9,DEBIT,2211.5815002030827,28165.066063592953,538.0927668297969,34114.54033029284,77160.7099993497,0
233,TRANSFER,6811.932743308145,6090.376035978606,45658.797146061974,3471.8024195937182,55763.454068330495,1
99,PAYMENT,15684.88272539565,62634.25457021689,35099.68484605756,6385.117714851888,61814.45017645248,0
659,TRANSFER,6456.990177841899,12279.851382909716,11197.273875419074,29871.46553408588,20283.631950171617,0
208,DEBIT,7692.149050508944,9717.081020441314,62923.06447701504,15736.196510552047,48979.05084784458,1
131,DEBIT,14746.275487891548,22183.5052937225,16273.41619550619,43172.08093529984,30464.774418965233,0
404,DEBIT,10825.380923554743,52963.36446378274,14586.917676535224,4002.8316175424443,16437.54588424257,0
152,DEBIT,5265.230544243653,13328.425618651769,28673.086066408272,6378.091236334641,64745.3824730615,1
54,DEBIT,22577.332566689623,10146.311455564915,50736.322816669075,24524.915311894798,234173.39638983418,1
120,DEBIT,1774.1410047589209,500.17471184068484,118930.87789811054,20839.33017836271,80340.18290605365,1
673,TRANSFER,54073.39821222104,31899.1635584992,6858.104673430461,9293.624355518046,52393.831386133206,1
628,CASH_OUT,1265.3033273858025,27987.277132738596,22723.03871545036,15744.858464015695,48173.14613314971,1
587,TRANSFER,150.62848342737135,13320.02328542263,3120.2515500211553,1068.2333056135824,36768.66750945539,1
625,PAYMENT,22074.467565790837,2757.2543095233577,63949.31830932342,1132.243203944081,67253.62694850878,1
420,TRANSFER,2809.759533057425,28040.714319528826,26717.55544079708,2992.1903601906724,23779.158912332372,1
422,DEBIT,13082.214474051647,77606.84888500534,55230.33779020603,25796.77697685477,7019.681371842174,0
104,TRANSFER,16660.896160784192,62812.82617517785,17500.265693663365,59790.52132687208,51143.12906619332,0
254,CASH_OUT,19588.988757587656,98590.34104905014,83697.07234772942,9042.206416798228,88185.20480006434,1
227,PAYMENT,47788.37578024982,481.44485544083915,34440.669788000814,1035.8747591534059,14614.826556819069,0
112,TRANSFER,3481.9628958636895,169690.2141116465,129394.11667105494,36994.54187708968,53472.33361624316,1
510,CASH_OUT,12387.13818345554,20882.87566315552,3694.2301146178456,58003.61179369821,11193.818489181951,0
473,TRANSFER,1226.1955334085615,232288.1316551349,32495.238683428877,4461.014260547109,100020.05083050166,1
99,PAYMENT,5222.3933195102345,14559.040000145787,65447.16994242056,14620.48549725312,40260.80789537093,1
153,TRANSFER,18836.88547267538,31889.066335527605,41250.25912021673,5185.522663779299,29480.07074162659,1
338,DEBIT,4583.249647967353,21842.19128501652,1056.0310856827223,3373.4818283753184,52973.82003818821,0
706,TRANSFER,8942.733543792285,21984.2530660732,161447.4077251575,31338.090615917088,58725.927156777834,1
163,CASH_OUT,7007.226898591509,92347.36384297351,15938.890950853413,102829.14491665688,78016.92199381266,0
720,TRANSFER,10383.214574581594,68603.58713574371,12902.386088012747,34011.54693152401,80984.5246295575,1
681,CASH_OUT,36080.14538860599,242371.22978784321,29919.173029098827,125622.74925324583,1894.5416458556847,0
161,PAYMENT,573.4898947040338,47533.070029804156,35155.411533032835,17095.794370997035,4590.002974076011,0
580,TRANSFER,8532.256022894655,31111.757335674174,65414.98258151108,68445.20099128658,61216.74704695017,1
398,PAYMENT,19879.84442741611,4719.592541952719,22485.484166440525,6885.573387499274,102190.48819964152,1
277,PAYMENT,6565.89070043761,283634.82710684947,26088.648364735836,3763.6440428330857,12869.332974824425,0
504,TRANSFER,817.8200414311996,40095.74726321947,34453.42536677167,36372.253628783925,302.36596614841176,0
392,CASH_OUT,8222.071049255408,60278.28189228932,22568.14239616141,13928.202232475507,13637.70219506887,0
135,PAYMENT,4035.7772656950146,26106.327568492827,110691.06254432893,11468.029965847016,16893.312740518653,1
195,PAYMENT,1683.497609067831,39672.216632988086,85747.565507148,33376.52138210297,50100.096835213255,1
401,TRANSFER,18907.040330833377,142866.15523856532,27311.454880717716,12170.735889552298,1706.3922309276995,0
640,TRANSFER,7373.070583510861,9101.2463155525,8.769659645211455,25498.112258986854,8367.450060130865,0
33,TRANSFER,27071.96751080308,17291.878643004064,104038.82938478212,10676.904813703477,78540.695524224,1
688,TRANSFER,16399.821988114672,8247.253968565668,5974.806515886899,45940.65671340128,5887.214935468079,0
460,TRANSFER,11808.156586566309,78562.78687181734,12617.636871921984,11235.931464123367,49839.5266377508,1
470,DEBIT,50.38173674963946,3202.6791594469373,7438.534958520597,22971.15842978455,15691.785410504343,0
375,TRANSFER,5583.076929817356,4257.835797840261,8920.17222102269,703.4661643713033,38033.2607290515,1
22,CASH_OUT,2200.063296094742,17726.299357731055,73076.85487359973,47067.71176205986,2685.0353215503706,0
670,PAYMENT,24168.508209357213,36096.69668027331,38984.14026141437,29054.199079837315,11817.892023606066,0
38,CASH_OUT,1918.6775874595724,26066.93469345822,140657.88535169786,6404.5998976455,19355.687088795807,1
230,CASH_OUT,3369.5642614504354,2292.5806074991515,11846.440187414008,7276.419380521121,68123.95278141019,1
365,DEBIT,7274.007274224557,157902.62922235974,29916.988659129645,9134.387663607042,29013.50948365794,0
563,TRANSFER,3056.6088574565842,152741.76805501353,170597.76436574865,25778.185579447614,1619.7956359963453,0
438,PAYMENT,2355.5105360692096,16380.523542452918,78806.34748983254,23843.195884090055,56658.51111015114,1
283,CASH_OUT,9140.415758797484,65749.98854784806,58689.86870304603,9600.527033445598,1962.2441561768828,0
27,TRANSFER,931.3502220629672,43205.72147440482,9425.54913718604,35531.21298914838,95328.45061730122,1
226,TRANSFER,599.2810807943686,13556.110352029364,66019.23416425708,65957.88032174435,8326.453883326138,1
277,DEBIT,4656.057862470344,15202.196816896938,19216.97772798668,1334.7201535127845,23425.024547007477,1
609,DEBIT,12753.415477765948,33780.41197841661,34027.450712146354,16197.163070119832,2625.9226037304625,0
284,DEBIT,8092.468400058256,27170.621100043856,42275.70511126976,27006.62530002601,28870.797613674302,0
481,PAYMENT,5496.989426100797,17211.16289243875,42299.02621850018,26488.232230353522,24066.695999295676,0
453,CASH_OUT,8341.384759965582,82385.96838075304,58344.2766597435,591.860518780698,18481.89267374821,0
659,DEBIT,4548.415324234034,32837.18676653034,48772.27750380374,7093.173882202131,1267.7367625643226,0
516,DEBIT,27511.61304761535,53188.52800129024,3186.9217201411498,1914.7463572182173,73900.3676354737,0
547,DEBIT,564.6971201385296,10491.225996455598,27507.836407457038,25246.98461983794,56794.80007224592,1
192,CASH_OUT,11189.930088590883,38125.684218704555,49081.8792060386,31102.091045341593,35086.63317372024,0
49,CASH_OUT,22190.040203645043,19134.525182092162,15793.51294616355,5221.394578151619,29720.934964813947,0
512,DEBIT,16290.525719471232,37371.04669950756,16897.65769383675,12149.45711649722,41554.37590302979,0
17,DEBIT,2033.9121305388321,75894.42920027747,5986.677761051533,12005.540674668408,5441.563373994113,0
172,TRANSFER,3508.7231037044144,73248.09625662457,24405.393008704756,51411.02618374881,94421.84325613613,1
220,DEBIT,12624.77790412558,21864.872021232783,194843.10333155387,6494.69973243945,11725.556699240064,0
158,PAYMENT,880.3432822307948,59253.8099357423,15116.377284636594,23843.048982921515,37398.89470721187,0
477,PAYMENT,16705.779474136853,141757.21819891987,34113.801851921555,45826.82376524578,32666.346432648126,0
46,DEBIT,12690.695064790258,49130.78638036942,61182.12523627973,53084.360904565605,35430.13575440305,0
373,CASH_OUT,13078.775254830673,8032.511675947608,611.5134177141348,32949.3185108932,73904.9197123147,1
518,TRANSFER,1056.2874081318994,56926.208198485314,103814.56701054922,10680.015953395903,12279.778135124227,1
99,CASH_OUT,12649.994364951897,5541.236775933555,21989.55684913544,51956.06146981814,48373.357894685076,0
37,DEBIT,11388.660859553967,102829.39779922421,91504.96842216354,40663.182512931206,31929.676089663928,0
280,PAYMENT,17773.98035009344,36351.79825053988,1787.688281247394,36569.459806333856,2768.797594958566,0
349,TRANSFER,424.858323649007,24318.09384472018,7084.3587932516,2091.288813007831,18714.481967940068,1
497,CASH_OUT,233.8190711968444,2934.7994819489068,17522.5141087644,1326.86124391472,63695.102028676745,1
302,CASH_OUT,4668.200619836008,23965.034431401662,19072.138005780092,35659.257527090056,13259.529726883284,0
181,DEBIT,1610.9439621452252,116758.85852498774,84713.4845020328,86900.94448767186,23040.13578194063,0
607,TRANSFER,8173.1563420726225,1060.3134075642524,506.8944135643264,44579.98403881728,23473.752252062888,0
99,PAYMENT,24931.271638989972,32184.35326021145,46113.49323196454,53420.23601189688,33682.61750153523,0
700,DEBIT,4967.2505623673815,133797.12893299162,6334.728915075216,23622.56752806537,75401.16722032572,0
116,TRANSFER,18640.100666705268,25113.20225870621,77977.10946682029,10897.444035319111,6671.097660256062,0
191,CASH_OUT,2.4090353279255043,27946.17403470781,67844.85822148627,33971.60928865807,24584.834445949164,0
253,DEBIT,1845.4159139921835,43203.899570231995,31184.516153446773,37340.81031593019,19323.91012238854,0
161,CASH_OUT,308.9594165784048,31082.024701633694,10760.835745392877,33750.96465185773,12280.219731004703,0
256,CASH_OUT,3977.159810706829,9232.314318504306,45291.43753445051,87959.66645806162,88229.49839810703,0
323,DEBIT,23880.29651138401,936.4926387922247,7645.900266387206,13727.031894123924,287.1630565124125,0
128,DEBIT,1019.7970770039949,47056.286408551416,9483.768239320867,1213.9598363691634,4557.981619218697,0
18,DEBIT,9324.449534006495,126793.10764555358,44340.562953072644,71724.24974919972,46262.91348128328,0
735,DEBIT,6005.605956834003,5622.8447208779935,213130.85865371718,5248.432585712675,10701.836551994138,0
566,DEBIT,27882.01365601428,11846.451751511737,99763.45616262077,35852.20952421471,44953.479698595,0
570,CASH_OUT,1307.0013873715063,23119.989458538123,40464.265789245364,61955.37754716527,62485.57097114059,0
323,PAYMENT,2382.9253302578654,82706.65872658318,34800.88052319059,11138.058811489513,10284.952290817464,0
686,PAYMENT,299.8712162703547,15684.899636901415,289275.5712007216,53232.07269581129,7459.3495260709415,0
626,DEBIT,5690.468073775594,106876.59070220428,35673.31096307099,12106.623738238868,5495.192116684675,0
288,CASH_OUT,3254.9872582147286,2826.2887696023213,24521.76429996789,47433.95920544683,7813.901236820295,0
663,PAYMENT,20394.97504729227,141474.14361641544,108135.86722270577,2171.632995836039,10880.188458622153,0
639,PAYMENT,9287.196853002242,41133.99497007602,12006.61799934673,31947.46362273703,71072.74929036733,0
155,PAYMENT,9521.530096270824,53761.05224469844,4617.692428616208,33915.916236393394,51439.33054039812,0
490,CASH_OUT,7590.961826383536,22918.73718276445,45241.55871150416,20284.326417469423,64.61069176579164,0
386,DEBIT,963.4608712320787,76161.70016422962,4534.181914291909,34855.272914040484,72534.67870506195,0
104,DEBIT,5888.208301723696,9110.053207738576,21017.055035524696,76990.14115298144,2873.201203270944,0
393,DEBIT,76113.36118382816,2507.4251418121967,24791.138177819168,39711.4004484905,37274.33725447335,1
246,TRANSFER,18032.00413019739,25169.081881021626,35687.324045547284,97554.39221984881,5748.941023779308,1
176,TRANSFER,22392.258998071033,96103.33376441948,215398.69188405992,17859.513378561587,2250.479499482077,0
39,TRANSFER,17328.852306544697,70309.92435243382,11237.434725751935,22541.77320527815,49915.64846712203,1
477,CASH_OUT,1087.4589897460992,36403.07988732674,21204.65554861336,9185.105770043963,22036.52514339729,0
682,PAYMENT,2580.562874242478,42447.69871865339,6382.810962903503,127219.28695837596,31988.24150802935,0
538,PAYMENT,31.26533873663858,6956.944337909808,42097.86098542682,1701.45165749491,19389.978036147386,1
408,CASH_OUT,3617.020226635025,91842.49949085523,58533.85792437389,13324.01475364725,2433.7004751828317,0
525,CASH_OUT,1149.7032268465575,77313.69246630163,29606.77598069053,10601.717362782098,47096.21469308314,1
506,DEBIT,6401.6267315268415,53424.099073808815,12696.26192553917,14657.823219501004,60086.2852202471,0
36,DEBIT,11304.97735141796,31385.862498131322,43646.59408842701,74928.0363630924,1480.5987976322683,0
685,TRANSFER,20754.917128388493,166853.7933910665,34861.474244138684,13767.774418637786,16490.313116189125,0
20,TRANSFER,13831.679139168562,105611.44993422265,8449.163190105764,74659.00253909564,28521.51032388338,0
321,CASH_OUT,27901.10874901199,51701.72656550769,23415.326186378737,16515.014007107107,32526.689417789305,0
512,TRANSFER,554.0520026965988,23244.914004742343,25707.5299550362,57882.84335113373,30208.935764075304,0
400,PAYMENT,122.5461745422649,48119.649661604904,182353.766640567,22128.65629867262,41324.9984109135,1
654,CASH_OUT,10827.530552695545,42835.206139819384,85156.65738909636,11190.787458491364,119199.27414034234,1
471,CASH_OUT,3415.7862637712533,25063.73462609134,59654.424758309244,17899.665458693355,17334.040304320333,0
143,PAYMENT,2923.610231635948,18312.746554947968,98829.8240992311,16569.282980560823,28466.76468182205,1
92,DEBIT,4018.024553580402,26128.953976921228,59843.4782513566,9029.66901629802,42031.71965349848,1
354,DEBIT,3144.3141110681418,42655.3993638583,105173.80839666926,10259.448220801696,31413.459843006407,1
727,PAYMENT,7162.856343991807,27942.6028947942,2524.390603212143,6190.581342254766,17114.449640258263,0
51,PAYMENT,5800.836147228112,15297.3593140836,27401.748648501754,12284.219060224204,34243.19605125641,1
665,TRANSFER,7183.184380046365,71556.91283277307,61828.38152913048,29377.37947132613,36754.92917885303,1
698,CASH_OUT,11169.196855699496,37907.4900375319,39392.03939740312,14660.095015469347,30779.02794985965,1
575,TRANSFER,4896.0326778644085,3503.699385498854,8665.799581136547,37377.53067637228,8034.332947598562,0
190,PAYMENT,2894.2717711776977,22968.340515942044,18731.758846417837,130233.84225358818,24681.37090904384,0
125,TRANSFER,1817.6235734560878,108103.54438284841,17207.768134967166,14201.13059164765,75503.60210871314,1
150,PAYMENT,4299.7419632157635,70373.14841188292,13631.710690209973,18632.56666454414,71033.32129308075,0
314,TRANSFER,13540.458792968135,19522.429914607877,18912.492167575114,5377.753237912648,48630.78633596965,1
570,TRANSFER,14134.802107011536,139178.96655168672,32548.67710963414,14938.036445187332,41813.37803695706,1
342,DEBIT,10993.28705285853,3984.795926661812,86855.34001114525,38930.0981606101,5823.446970848425,0
305,PAYMENT,2666.0989230298806,162511.49314026706,60971.503522508494,7354.19106891107,21531.83439644394,0
692,TRANSFER,8869.412861449367,14098.59317088075,81149.59390671273,6028.770561390895,4116.114634806262,0
682,CASH_OUT,8455.752219937165,456.78923956732604,96783.97112947005,14166.175505817824,59493.86467577534,1
54,TRANSFER,6621.645344260198,28441.10500926154,24215.03818426889,51219.70732207331,12038.624299742785,0
444,TRANSFER,7984.61000383293,22233.98457959828,19110.96530891586,29317.644644231594,50964.94554004891,1
613,CASH_OUT,6768.6177580563435,38727.51622443836,2670.7624730103744,94803.61971939389,58979.40224923927,0
